INFO  2018-12-03 20:04:07,678 [65   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-03 20:04:07,682 [65   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetCurrentLoginInformations", controller = "Session"}. Executing action AbpLearning.Sessions.SessionAppService.GetCurrentLoginInformations (AbpLearning.Application)
INFO  2018-12-03 20:04:07,683 [65   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-03 20:04:07,685 [65   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method AbpLearning.Sessions.SessionAppService.GetCurrentLoginInformations (AbpLearning.Application) - Validation state: Valid
INFO  2018-12-03 20:04:07,686 [65   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method AbpLearning.Sessions.SessionAppService.GetCurrentLoginInformations (AbpLearning.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 0.3823ms.
INFO  2018-12-03 20:04:07,686 [65   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2018-12-03 20:04:07,686 [65   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action AbpLearning.Sessions.SessionAppService.GetCurrentLoginInformations (AbpLearning.Application) in 3.8329ms
INFO  2018-12-03 20:04:07,686 [65   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 8.4672ms 200 application/json; charset=utf-8
INFO  2018-12-03 21:44:35,912 [26   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:21021/api/TokenAuth/Authenticate  
INFO  2018-12-03 21:44:35,913 [26   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-03 21:44:35,913 [26   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.2325ms 204 
INFO  2018-12-03 21:44:35,932 [32   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:21021/api/TokenAuth/Authenticate application/json 77
INFO  2018-12-03 21:44:35,932 [32   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-03 21:44:35,948 [32   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "Authenticate", controller = "TokenAuth", area = ""}. Executing action AbpLearning.Controllers.TokenAuthController.Authenticate (AbpLearning.Web.Core)
INFO  2018-12-03 21:44:35,948 [32   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-03 21:44:36,129 [32   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method AbpLearning.Controllers.TokenAuthController.Authenticate (AbpLearning.Web.Core) with arguments (AbpLearning.Models.TokenAuth.AuthenticateModel) - Validation state: Valid
INFO  2018-12-03 21:44:36,605 [32   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method AbpLearning.Controllers.TokenAuthController.Authenticate (AbpLearning.Web.Core), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 475.3428ms.
INFO  2018-12-03 21:44:36,633 [26   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2018-12-03 21:44:36,635 [26   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action AbpLearning.Controllers.TokenAuthController.Authenticate (AbpLearning.Web.Core) in 686.7905ms
INFO  2018-12-03 21:44:36,635 [26   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 703.1184ms 200 application/json; charset=utf-8
INFO  2018-12-03 21:44:39,983 [104  ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:21021/AbpUserConfiguration/GetAll  
INFO  2018-12-03 21:44:39,983 [104  ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-03 21:44:39,983 [104  ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.2964ms 204 
INFO  2018-12-03 21:44:39,993 [104  ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/AbpUserConfiguration/GetAll application/json 
INFO  2018-12-03 21:44:39,993 [104  ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-03 21:44:40,024 [104  ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2018-12-03 21:44:40,080 [104  ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2018-12-03 21:44:40,080 [104  ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2018-12-03 21:44:40,080 [104  ] calization.RequestLocalizationMiddleware - AbpLocalizationHeaderRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2018-12-03 21:44:40,080 [104  ] calization.RequestLocalizationMiddleware - AbpLocalizationHeaderRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2018-12-03 21:44:40,083 [106  ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2018-12-03 21:44:40,083 [106  ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2018-12-03 21:44:40,090 [106  ] calization.RequestLocalizationMiddleware - AcceptLanguageHeaderRequestCultureProvider returned the following unsupported cultures 'zh-CN, zh'.
WARN  2018-12-03 21:44:40,090 [106  ] calization.RequestLocalizationMiddleware - AcceptLanguageHeaderRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN, zh'.
INFO  2018-12-03 21:44:40,092 [106  ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAll", controller = "AbpUserConfiguration", area = ""}. Executing action Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore)
INFO  2018-12-03 21:44:40,092 [106  ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-03 21:44:40,092 [106  ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore) - Validation state: Valid
INFO  2018-12-03 21:44:40,215 [106  ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.JsonResult in 122.5214ms.
INFO  2018-12-03 21:44:40,219 [26   ] matters.Json.Internal.JsonResultExecutor - Executing JsonResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2018-12-03 21:44:40,219 [26   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore) in 127.1595ms
INFO  2018-12-03 21:44:40,219 [26   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 226.7147ms 200 application/json; charset=utf-8
INFO  2018-12-03 21:44:40,230 [26   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:21021/api/services/app/Session/GetCurrentLoginInformations  
INFO  2018-12-03 21:44:40,230 [26   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-03 21:44:40,230 [26   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.1385ms 204 
INFO  2018-12-03 21:44:40,233 [23   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/api/services/app/Session/GetCurrentLoginInformations application/json 
INFO  2018-12-03 21:44:40,233 [23   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-03 21:44:40,233 [23   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2018-12-03 21:44:40,233 [23   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2018-12-03 21:44:40,233 [23   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2018-12-03 21:44:40,233 [23   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2018-12-03 21:44:40,233 [23   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2018-12-03 21:44:40,233 [23   ] calization.RequestLocalizationMiddleware - AcceptLanguageHeaderRequestCultureProvider returned the following unsupported cultures 'zh-CN, zh'.
WARN  2018-12-03 21:44:40,233 [23   ] calization.RequestLocalizationMiddleware - AcceptLanguageHeaderRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN, zh'.
INFO  2018-12-03 21:44:40,235 [23   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetCurrentLoginInformations", controller = "Session"}. Executing action AbpLearning.Sessions.SessionAppService.GetCurrentLoginInformations (AbpLearning.Application)
INFO  2018-12-03 21:44:40,235 [23   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-03 21:44:40,237 [23   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method AbpLearning.Sessions.SessionAppService.GetCurrentLoginInformations (AbpLearning.Application) - Validation state: Valid
INFO  2018-12-03 21:44:40,251 [23   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method AbpLearning.Sessions.SessionAppService.GetCurrentLoginInformations (AbpLearning.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 14.1274ms.
INFO  2018-12-03 21:44:40,252 [23   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2018-12-03 21:44:40,254 [23   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action AbpLearning.Sessions.SessionAppService.GetCurrentLoginInformations (AbpLearning.Application) in 18.1516ms
INFO  2018-12-03 21:44:40,254 [23   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 21.2553ms 200 application/json; charset=utf-8
INFO  2018-12-03 21:45:55,281 [101  ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:21021/api/services/app/Tenant/GetAll?SkipCount=0&MaxResultCount=10  
INFO  2018-12-03 21:45:55,281 [101  ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-03 21:45:55,281 [101  ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.1498ms 204 
INFO  2018-12-03 21:45:55,313 [87   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/api/services/app/Tenant/GetAll?SkipCount=0&MaxResultCount=10 application/json 
INFO  2018-12-03 21:45:55,313 [87   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-03 21:45:55,314 [87   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2018-12-03 21:45:55,317 [87   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2018-12-03 21:45:55,317 [87   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2018-12-03 21:45:55,317 [87   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2018-12-03 21:45:55,317 [87   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2018-12-03 21:45:55,317 [87   ] calization.RequestLocalizationMiddleware - AcceptLanguageHeaderRequestCultureProvider returned the following unsupported cultures 'zh-CN, zh'.
WARN  2018-12-03 21:45:55,317 [87   ] calization.RequestLocalizationMiddleware - AcceptLanguageHeaderRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN, zh'.
INFO  2018-12-03 21:45:55,331 [87   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetAll", controller = "Tenant"}. Executing action AbpLearning.MultiTenancy.TenantAppService.GetAll (AbpLearning.Application)
INFO  2018-12-03 21:45:55,331 [87   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-03 21:45:55,398 [87   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method AbpLearning.MultiTenancy.TenantAppService.GetAll (AbpLearning.Application) with arguments (Abp.Application.Services.Dto.PagedResultRequestDto) - Validation state: Valid
INFO  2018-12-03 21:45:55,459 [94   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method AbpLearning.MultiTenancy.TenantAppService.GetAll (AbpLearning.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 61.4188ms.
INFO  2018-12-03 21:45:55,463 [94   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2018-12-03 21:45:55,466 [94   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action AbpLearning.MultiTenancy.TenantAppService.GetAll (AbpLearning.Application) in 134.9922ms
INFO  2018-12-03 21:45:55,466 [94   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 153.123ms 200 application/json; charset=utf-8
INFO  2018-12-03 21:45:56,040 [94   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:21021/api/services/app/Role/GetAll?SkipCount=0&MaxResultCount=10  
INFO  2018-12-03 21:45:56,040 [94   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-03 21:45:56,041 [94   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.1453ms 204 
INFO  2018-12-03 21:45:56,064 [90   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/api/services/app/Role/GetAll?SkipCount=0&MaxResultCount=10 application/json 
INFO  2018-12-03 21:45:56,064 [90   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-03 21:45:56,065 [90   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2018-12-03 21:45:56,065 [90   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2018-12-03 21:45:56,065 [90   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2018-12-03 21:45:56,065 [90   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2018-12-03 21:45:56,065 [90   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2018-12-03 21:45:56,065 [90   ] calization.RequestLocalizationMiddleware - AcceptLanguageHeaderRequestCultureProvider returned the following unsupported cultures 'zh-CN, zh'.
WARN  2018-12-03 21:45:56,065 [90   ] calization.RequestLocalizationMiddleware - AcceptLanguageHeaderRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN, zh'.
INFO  2018-12-03 21:45:56,071 [90   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetAll", controller = "Role"}. Executing action AbpLearning.Roles.RoleAppService.GetAll (AbpLearning.Application)
INFO  2018-12-03 21:45:56,071 [90   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-03 21:45:56,118 [90   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method AbpLearning.Roles.RoleAppService.GetAll (AbpLearning.Application) with arguments (Abp.Application.Services.Dto.PagedResultRequestDto) - Validation state: Valid
INFO  2018-12-03 21:45:56,230 [100  ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method AbpLearning.Roles.RoleAppService.GetAll (AbpLearning.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 112.503ms.
INFO  2018-12-03 21:45:56,234 [100  ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2018-12-03 21:45:56,236 [100  ] ore.Mvc.Internal.ControllerActionInvoker - Executed action AbpLearning.Roles.RoleAppService.GetAll (AbpLearning.Application) in 165.2127ms
INFO  2018-12-03 21:45:56,236 [100  ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 172.0686ms 200 application/json; charset=utf-8
INFO  2018-12-03 21:45:56,713 [100  ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:21021/api/services/app/User/GetAll?SkipCount=0&MaxResultCount=10  
INFO  2018-12-03 21:45:56,713 [100  ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-03 21:45:56,713 [100  ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.151ms 204 
INFO  2018-12-03 21:45:56,736 [100  ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/api/services/app/User/GetAll?SkipCount=0&MaxResultCount=10 application/json 
INFO  2018-12-03 21:45:56,736 [100  ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-03 21:45:56,737 [100  ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2018-12-03 21:45:56,737 [100  ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2018-12-03 21:45:56,737 [100  ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2018-12-03 21:45:56,737 [100  ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2018-12-03 21:45:56,737 [100  ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2018-12-03 21:45:56,737 [100  ] calization.RequestLocalizationMiddleware - AcceptLanguageHeaderRequestCultureProvider returned the following unsupported cultures 'zh-CN, zh'.
WARN  2018-12-03 21:45:56,737 [100  ] calization.RequestLocalizationMiddleware - AcceptLanguageHeaderRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN, zh'.
INFO  2018-12-03 21:45:56,745 [100  ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetAll", controller = "User"}. Executing action AbpLearning.Users.UserAppService.GetAll (AbpLearning.Application)
INFO  2018-12-03 21:45:56,745 [100  ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-03 21:45:56,794 [100  ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method AbpLearning.Users.UserAppService.GetAll (AbpLearning.Application) with arguments (Abp.Application.Services.Dto.PagedResultRequestDto) - Validation state: Valid
INFO  2018-12-03 21:45:56,854 [90   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method AbpLearning.Users.UserAppService.GetAll (AbpLearning.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 59.7323ms.
INFO  2018-12-03 21:45:56,857 [90   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2018-12-03 21:45:56,860 [90   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action AbpLearning.Users.UserAppService.GetAll (AbpLearning.Application) in 114.8709ms
INFO  2018-12-03 21:45:56,860 [90   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 124.1052ms 200 application/json; charset=utf-8
